100,100, 48, 81, 14, 53,  0, 24, 35,  0, 97, 12, 43, 29,  4, 16, 6
100, 74, 75,100, 25, 85,  0, 53,  8, 19, 55,  0, 68, 27, 16, 34, 6
 89, 66,100,100, 50, 96, 17, 64,  0, 26, 27,  0, 54, 31, 18, 33, 6
 36, 83, 61,100, 23, 68,  0, 33, 23,  0,100,  5, 80, 29,  0, 23, 6
100,100, 67, 81, 41, 62, 20, 41,  8, 20, 18,  0, 47, 10,  0, 20, 6
100,100, 53, 89, 19, 63,  0, 31, 13,  0, 63,  1, 75, 29, 29, 43, 6
100,100, 42, 81,  0, 45,  4,  2, 72,  0, 92, 34, 45, 58,  3, 55, 6
100,100, 68, 91, 37, 65, 15, 37,  9,  4, 45,  0, 46, 27,  0, 23, 6
 74,100, 38, 91, 15, 62,  0, 30, 13,  0, 69,  0,100, 26, 46, 32, 6
 95,100, 46, 85, 16, 55,  0, 22, 39,  0,100, 13, 80, 39, 16, 29, 6
100, 77, 77,100, 29, 86,  0, 57,  3, 24, 39,  0, 56, 21, 11, 39, 6
100,100, 62, 85, 32, 57, 11, 26, 25,  0, 58, 21, 35, 45,  0, 35, 6
100,100, 55, 89, 21, 59,  0, 27, 29,  0, 88, 11, 70, 39,  4, 37, 6
 41,100, 38, 84, 16, 52, 11, 17, 54,  0,100, 19, 55, 32,  0, 23, 6
100,100, 61, 79, 25, 51,  0, 20, 38,  0, 91, 17, 61, 42,  5, 28, 6
 70,100, 35, 72, 10, 44, 10, 14, 68,  0,100, 26, 65, 53,  0, 63, 6
100,100, 46, 89, 13, 64,  0, 34, 25,  7, 80,  0, 80, 24, 26, 26, 6
 64,100, 53, 87, 20, 59,  0, 28, 24,  0, 85,  0,100, 26, 41, 33, 6
 65,100, 35, 85,  4, 54,  0, 20, 48,  0,100, 24, 67, 51,  7, 36, 6
100,100, 53, 91, 20, 64,  0, 32,  9,  1, 59,  0, 64, 23, 16, 23, 6
100,100, 62, 80, 34, 58, 13, 34,  0, 10, 36,  0, 57, 21,  9, 24, 6
100,100, 63, 87, 35, 68, 16, 47,  2, 25,  0,  2, 32,  0, 30, 21, 6
 94, 88, 77,100, 31, 73,  0, 44,  6, 13, 69,  0,100, 23, 20, 30, 6
 69,100, 45, 82, 14, 54,  0, 23, 37,  0,100,  7, 70, 27,  5, 25, 6
100,100, 63, 94, 30, 68,  7, 38,  7,  6, 52,  0, 45, 23,  0, 16, 6
100,100, 47, 87, 13, 57,  0, 22, 41,  0, 92, 16, 62, 43, 23, 23, 6
100, 97, 60,100, 27, 77,  4, 45,  0,  6, 36,  0, 50, 34, 16, 37, 6
100,100, 52, 85, 20, 55,  2, 22, 37,  0, 80, 24, 46, 47,  0, 26, 6
100,100, 74, 96, 45, 68, 28, 35, 32,  0, 63, 12, 38, 37,  0, 31, 6
100,100, 62, 87, 21, 59,  0, 27, 30,  0, 95,  9, 73, 34,  5, 30, 6
100,100, 76, 79, 49, 58, 29, 34, 20, 10, 58,  0, 49, 17,  0,  5, 6
100, 91, 58,100, 20, 75,  0, 38, 11,  0, 56,  3, 61, 37, 20, 33, 6
 27, 70, 59,100, 27, 66, 14, 26, 48,  0,100, 19, 59, 40,  0, 30, 6
 81,100, 59, 98, 21, 65,  0, 29, 33,  0,100, 10, 86, 37, 20, 25, 6
100, 94, 76,100, 36, 67,  3, 30, 31,  0, 90, 15, 59, 46,  0, 34, 6
 81,100, 79, 99, 34, 67,  3, 33, 25,  0,100,  9, 76, 37,  0, 26, 6
 87,100, 36, 82,  3, 52,  0, 17, 50,  0,100, 13, 55, 31,  0, 20, 6
100,100, 48, 88, 14, 59,  0, 28, 27,  0, 92,  8, 69, 29,  2, 18, 6
100,100, 70, 87, 29, 60,  0, 30,  3,  0, 71,  5, 73, 30,  2, 25, 6
100,100, 45, 83, 14, 61,  0, 38,  3, 14, 66,  0, 97, 15, 21,  7, 6
100,100, 60, 82, 32, 56, 13, 28, 22,  0, 70,  8, 40, 24,  0, 19, 6
 90,100, 44, 77, 13, 49,  0, 21, 38,  0,100, 13, 90, 37, 18, 39, 6
100,100, 87, 85, 56, 64, 30, 41, 13, 17, 41,  0, 44, 15,  0, 14, 6
100,100, 48, 81, 19, 54,  7, 25, 39,  0, 92, 10, 64, 34,  0, 33, 6
 81,100, 50, 80, 23, 60,  4, 40,  0, 19, 31,  0,100, 13, 42, 23, 6
 72,100, 37, 86, 12, 55,  0, 23, 43,  0,100, 14, 57, 34,  8, 20, 6
 40,100, 25, 83,  3, 51,  2, 17, 49,  0,100, 17, 60, 38,  0, 35, 6
 77,100, 41, 76, 14, 51,  0, 24, 22,  0, 82,  4,100, 28, 45, 36, 6
100,100, 52, 98, 19, 69,  0, 34, 10,  0, 58,  8, 54, 41, 16, 29, 6
100,100, 46, 80, 14, 53,  0, 25, 27,  0,100,  7, 78, 28,  3, 21, 6
 99,100, 54, 85, 17, 54, 15, 18, 71,  0,100, 21, 37, 36,  0, 18, 6
100,100, 52, 92, 20, 65,  0, 36, 12,  6, 71,  0, 90, 24, 34, 25, 6
100,100, 56, 88, 16, 58,  0, 23, 40,  0, 97, 18, 54, 42,  0, 22, 6
 90,100, 51, 76, 21, 49, 11, 19, 50,  0,100, 12, 52, 23,  0, 15, 6
100,100, 56, 93, 29, 63, 13, 31, 28,  0, 74,  7, 46, 29,  0, 17, 6
 60, 98, 50,100, 20, 70,  0, 38,  7,  8, 83,  0,100, 24, 13, 20, 6
100,100, 62, 85, 30, 61,  7, 32,  0,  0, 40,  0, 34, 25,  1, 11, 6
100,100, 63, 81, 34, 57, 10, 30, 10,  0, 48, 10, 38, 37,  0, 24, 6
100, 98, 53,100, 18, 70,  0, 32, 21,  0, 66, 17, 47, 47, 18, 24, 6
 86,100, 59, 92, 19, 64,  0, 33, 21,  2, 94,  0,100, 25, 26, 20, 6
100,100, 63, 90, 23, 63,  0, 32, 16,  0, 70,  6, 53, 31,  0, 22, 6
100,100, 61, 92, 33, 63, 11, 31,  8,  0, 52, 19, 48, 43,  0, 28, 6
 99,100, 64, 81, 25, 52,  6, 19, 55,  0,100, 25, 60, 45,  0, 31, 6
 67,100, 28, 75,  2, 48,  0, 19, 46,  0,100, 15, 67, 39,  7, 41, 6
100,100, 52, 83, 17, 52,  2, 18, 40,  0, 81, 23, 55, 47,  0, 38, 6
100,100, 58, 88, 22, 63,  0, 31,  8,  0, 56,  9, 59, 39,  7, 47, 6
100,100, 60, 93, 22, 70,  0, 35, 14,  0, 60,  6, 65, 38, 21, 49, 6
 59,100, 34, 78,  7, 49,  0, 18, 48,  0,100, 17, 68, 43, 11, 47, 6
100,100, 48, 99, 12, 68,  5, 30, 39,  0, 91,  8, 59, 37,  0, 35, 6
100, 96, 66,100, 25, 69,  0, 33, 18,  0, 82,  8, 66, 35, 11, 16, 6
100,100, 58, 95, 23, 68,  1, 38,  0,  5, 55,  0, 57, 25,  7, 19, 6
 93,100, 47, 90,  9, 61,  0, 27, 35,  0,100,  4, 84, 31, 18, 27, 6
100,100, 48, 91, 15, 64,  0, 32, 13,  0, 60,  6, 56, 36, 20, 21, 6
100, 88, 57,100, 19, 79,  0, 44, 16,  9, 62,  0, 59, 29, 15, 33, 6
100,100, 77, 76, 49, 53, 26, 30, 20,  6, 77,  0, 51, 17,  0, 10, 6
 98,100, 34, 77,  0, 37, 20,  0, 89,  0,100, 37, 36, 51,  6, 49, 6
100,100, 57, 85, 27, 63,  5, 39,  0, 14, 35,  0, 66, 20, 27, 29, 6
100, 90, 97,100, 68, 74, 45, 47, 35, 20, 77,  1, 61, 18,  0,  0, 6
100,100, 59, 81, 25, 53,  6, 22, 38,  0, 88, 17, 42, 24,  0,  9, 6
100,100, 63, 81, 33, 61,  9, 40,  0, 17, 23,  0, 44, 20,  5, 16, 6
100, 87, 86,100, 41, 76,  9, 49,  0, 18, 46,  0, 78, 22, 15, 26, 6
 67,100, 24, 79,  0, 51,  0, 20, 43,  0,100,  6, 88, 28, 29, 30, 6
100,100, 55, 78, 26, 52,  9, 25, 25,  0, 86, 15, 64, 35,  0, 21, 6
100,100, 60, 96, 23, 68,  0, 33, 17,  0, 69,  7, 75, 38, 22, 37, 6
100,100, 48, 87, 15, 60,  6, 26, 35,  0, 74, 18, 44, 45,  0, 29, 6
100,100, 68, 89, 50, 67, 32, 46, 23, 23, 25,  0, 48,  2,  0,  2, 6
100,100, 58, 82, 26, 53,  6, 21, 38,  0, 88, 15, 57, 36,  0, 29, 6
100,100, 67, 84, 34, 62, 10, 38,  0, 11, 42,  0, 32, 24,  1, 20, 6
100,100, 41, 89,  8, 59,  2, 23, 46,  0, 88, 23, 43, 43,  0, 24, 6
 35, 96, 42,100, 16, 65,  7, 28, 44,  0,100, 16, 62, 35,  0, 22, 6
 57,100, 30, 77,  8, 53,  0, 28, 10,  4, 60,  0,100, 16, 62, 24, 6
100,100, 58, 92, 22, 68,  0, 39,  8,  7, 55,  0, 74, 28, 34, 48, 6
 90,100, 52, 84, 17, 55,  0, 22, 42,  0,100,  8, 72, 30, 13, 25, 6
100,100, 65, 89, 35, 63,  9, 34,  0,  2, 44,  0, 55, 25,  7, 19, 6
 80,100, 37, 76, 10, 50,  0, 22, 39,  0,100, 13, 68, 37,  2, 46, 6
100,100, 55, 93, 12, 66,  0, 29, 30,  0, 84, 15, 72, 48, 10, 46, 6
100,100, 52, 83, 16, 58,  0, 31, 16,  5, 84,  0, 66, 23,  7, 24, 6
 90,100, 55, 85, 17, 58,  0, 26, 35,  0,100,  5, 87, 33, 22, 36, 6
 96, 64,100,100, 50, 99, 15, 68,  0, 31, 22,  0, 47, 27, 14, 25, 6
100, 99, 68,100, 32, 70, 10, 35, 20,  0, 76,  4, 59, 31,  0, 23, 6
 65, 97, 70,100, 39, 66, 24, 28, 55,  0,100, 19, 53, 34,  0, 21, 6
100,100, 55, 93, 20, 71,  0, 43,  4, 11, 45,  0, 68, 24, 33, 42, 6
 84,100, 52, 90, 13, 57,  2, 19, 58,  0,100, 25, 46, 44,  0, 19, 6
 80,100, 42, 78, 12, 46,  0, 10, 56,  0,100, 22, 61, 49,  8, 33, 6
100,100, 59, 88, 23, 59,  0, 28, 19,  0, 81,  9, 56, 26,  3, 15, 6
100,100, 60, 90, 26, 62,  0, 31, 12,  0, 62,  4, 60, 33,  9, 36, 6
100, 81, 67,100, 22, 81,  0, 47,  7, 13, 52,  0, 67, 30, 22, 45, 6
 86,100, 47, 80, 14, 54,  0, 26, 17,  0,100,  8, 92, 33, 19, 50, 6
100, 96, 80,100, 42, 71, 12, 40,  0,  4, 49,  0, 55, 30,  0, 19, 6
100,100, 55, 80, 21, 54,  0, 26, 28,  0, 98,  5, 79, 26,  7, 19, 6
100,100, 55, 95, 23, 68,  2, 37,  0,  5, 47,  0, 53, 28,  6, 14, 6
100,100, 62, 83, 34, 64, 14, 43,  0, 22,  4,  0, 44, 12, 36, 30, 6
100,100, 54, 97, 16, 68,  0, 32, 24,  0, 74, 15, 76, 50, 21, 59, 6
100,100, 62, 84, 26, 56,  0, 25, 28,  0, 83, 16, 64, 44, 13, 26, 6
 78,100, 29, 80,  6, 50,  0, 19, 44,  0,100, 15, 72, 37, 17, 25, 6
100,100, 71, 96, 38, 74, 11, 50,  0, 21, 27,  0, 63, 16, 39, 39, 6
 74,100, 49, 87, 12, 56,  0, 23, 44,  0,100, 17, 42, 34,  2, 20, 6
 60,100, 36, 85,  7, 54,  4, 20, 52,  0,100, 18, 54, 38,  0, 23, 6
 76, 99, 51,100, 15, 64,  0, 25, 46,  0,100, 22, 41, 42,  3, 17, 6
100, 99, 62,100, 26, 78,  2, 48,  0, 16, 38,  0, 59, 23, 20, 38, 6
100,100, 56, 90, 20, 66,  0, 34,  9,  1, 55,  0, 67, 31, 26, 46, 6
100,100, 78, 83, 56, 57, 40, 31, 44,  3, 92,  8, 46, 14,  0,  0, 6
100, 88,100,100, 76, 73, 52, 44, 40, 16, 80,  0, 56, 20,  0,  1, 6
100,100, 52, 82, 15, 54,  0, 21, 44,  0, 96, 17, 66, 43,  7, 30, 6
100,100, 68, 92, 35, 67,  7, 35,  0,  0, 43,  2, 50, 26,  9, 11, 6
100, 98, 56,100, 20, 77,  0, 48,  3, 17, 44,  0, 53, 22, 11, 40, 6
 90,100, 46, 77, 20, 49, 12, 20, 51,  0,100, 17, 64, 41,  0, 44, 6
 66,100, 31, 74,  6, 47,  0, 20, 41,  0,100, 16, 84, 36, 16, 23, 6
100,100, 66, 80, 35, 60, 11, 39,  0, 17, 29,  0, 74, 16, 35, 20, 6
100,100, 65, 80, 38, 56, 15, 29,  8,  0, 48,  8, 36, 27,  0, 13, 6
 84, 88,100,100, 70, 73, 46, 47, 32, 19, 51,  0, 41, 25,  0,  8, 6
100,100, 50, 80, 19, 59,  0, 36,  0, 13, 53,  0, 78, 19,  3, 19, 6
100,100, 78, 98, 34, 69,  6, 36, 15,  1, 77,  0, 68, 32,  0, 28, 6
100,100, 45, 87, 12, 59,  0, 26, 27,  0, 87,  8, 87, 37, 27, 31, 6
100,100, 56, 82, 22, 55,  0, 25, 26,  0, 78,  9, 61, 36,  6, 38, 6
100,100, 45, 91,  7, 63,  0, 30, 33,  1, 89,  0, 63, 28,  7, 31, 6
100, 79, 59,100, 17, 73,  0, 35, 22,  0, 76,  5, 59, 34, 19, 16, 6
100,100, 57, 84, 22, 59,  3, 28, 24,  0, 72, 11, 54, 36,  0, 28, 6
100,100, 55, 94, 27, 70,  6, 44,  0, 14, 29,  0, 43, 25,  2, 25, 6
100, 89, 55,100, 17, 72,  0, 31, 26,  0, 67, 22, 40, 48, 13, 21, 6
100,100, 52, 87, 16, 61,  0, 29, 22,  0, 73, 10, 65, 40, 10, 46, 6
100,100, 59, 80, 31, 55, 16, 26, 31,  0, 82,  5, 47, 18,  0,  4, 6
100,100, 54, 86, 18, 59,  0, 29, 23,  1, 85,  0, 66, 18, 23, 15, 6
100, 74, 81,100, 33, 92,  4, 62,  0, 26, 31,  0, 61, 21, 24, 42, 6
100, 86, 67,100, 24, 80,  0, 50,  0, 16, 41,  0, 63, 24, 18, 35, 6
100, 95, 49,100, 14, 71,  0, 34, 21,  0, 64, 16, 39, 45, 29, 13, 6
100,100, 62, 87, 34, 64, 13, 37,  0,  9, 29,  0, 40, 25,  1, 22, 6
100,100, 60, 98, 23, 69,  0, 32, 24,  0, 77,  8, 70, 39, 17, 37, 6
100, 83, 62,100, 22, 73,  0, 44,  3, 13, 70,  0, 95, 22,  8, 21, 6
100,100, 63, 82, 35, 63, 10, 43,  0, 21, 14,  0, 63,  2, 35, 11, 6
100,100, 55, 85, 15, 56,  8, 21, 56,  0, 99, 24, 53, 45,  0, 26, 6
100,100, 50, 90, 20, 61,  0, 29, 18,  0, 76,  6, 62, 31,  5, 33, 6
100, 88, 69,100, 34, 82,  8, 56,  0, 23, 26,  0, 50, 22, 22, 42, 6
100,100, 57, 85, 21, 58,  0, 29, 13,  0, 66,  8, 57, 33,  6, 26, 6
100,100, 65, 92, 27, 69,  0, 40,  8,  7, 58,  0, 87, 21, 41, 33, 6
100,100, 64, 90, 24, 52, 37,  9, 96,  0, 92, 42, 29, 50,  0, 17, 6
 51,100, 45, 99, 11, 65,  0, 25, 43,  0,100, 20, 74, 48, 15, 31, 6
 57,100, 23, 74,  2, 45,  0, 16, 47,  0,100, 13, 72, 34, 16, 23, 6
100,100, 62, 80, 31, 56,  9, 29, 12,  0, 59,  2, 48, 23,  0, 18, 6
100,100, 53, 79, 19, 50,  0, 18, 36,  0, 74, 25, 52, 53,  2, 38, 6
100,100, 57, 91, 28, 63,  6, 33,  9,  1, 62,  0, 59, 22,  0, 12, 6
100,100, 58, 94, 21, 66,  5, 35, 17,  4, 74,  0, 62, 29,  0, 37, 6
 85,100, 44, 87, 11, 54,  0, 16, 50,  0,100, 20, 68, 46,  8, 41, 6
 89,100, 46, 78, 14, 51,  0, 22, 38,  0,100,  8, 92, 33, 30, 28, 6
 77,100, 65, 90, 24, 61,  0, 28, 33,  0,100,  8, 69, 32,  2, 27, 6
100,100, 51, 82, 17, 55,  0, 24, 32,  0, 83, 14, 77, 43, 25, 39, 6
 90,100, 46, 78, 20, 50, 17, 19, 59,  0,100, 17, 48, 27,  0, 16, 6
 17, 99, 30,100,  0, 53, 14,  4, 83,  0,100, 46, 28, 55,  6, 13, 6
100,100, 49, 80, 17, 51,  0, 19, 34,  0, 91, 15, 77, 44, 23, 39, 6
100,100, 63, 85, 33, 62,  8, 37,  0,  7, 39,  0, 60, 25, 25, 41, 6
 82,100, 49, 75, 26, 47, 17, 18, 56,  0,100, 18, 55, 31,  0, 20, 6
 89,100, 80, 97, 44, 61, 44, 20, 99,  0,100, 31, 40, 46,  0, 29, 6
100,100, 55, 94, 17, 64,  0, 32, 17,  0, 88,  2, 64, 22, 24, 13, 6
100,100, 60, 79, 27, 54,  2, 26, 10,  0, 54, 16, 34, 40,  0, 21, 6
100,100, 57, 79, 27, 58,  7, 35,  0, 12, 50,  0, 97, 17, 50, 27, 6
 74,100, 49, 87, 26, 59, 20, 28, 29,  0,100, 11, 86, 39,  0, 49, 6
100,100, 52, 83,  8, 54,  0, 14, 57,  0,100, 27, 58, 50,  8, 43, 6
 48,100, 35, 83,  7, 51,  0, 18, 47,  0,100, 19, 67, 42,  9, 26, 6
100,100, 52, 83, 17, 60,  0, 33, 10,  6, 63,  0, 65, 24, 13, 36, 6
 88,100, 53, 80, 22, 54,  0, 27,  9,  0,100,  7, 44, 18,  6,  4, 6
 53,100, 37, 93, 10, 58,  0, 20, 45,  0,100, 18, 62, 40,  0, 38, 6
 94,100, 47, 78, 14, 50,  0, 22, 39,  0,100, 19, 81, 46,  8, 53, 6
100,100, 60, 76, 36, 49, 26, 21, 57,  0, 91, 23, 62, 47,  0, 49, 6
 74,100, 46, 89, 21, 54, 17, 16, 65,  0,100, 22, 46, 34,  0, 27, 6
100,100, 57, 98, 23, 72,  0, 41,  1,  7, 47,  0, 52, 28,  2, 32, 6
 87,100, 43, 78, 13, 52,  0, 24, 31,  0, 91, 10,100, 37, 41, 41, 6
100,100, 58, 90, 25, 68,  4, 44,  0, 20, 35,  0, 60, 18,  7, 34, 6
100,100, 66, 90, 29, 63,  0, 31, 13,  0, 67,  4, 78, 35, 29, 46, 6
100, 99, 60,100, 22, 65,  0, 27, 31,  0, 87, 23, 62, 54,  7, 37, 6
100,100, 56, 91, 21, 60,  7, 24, 41,  0, 76, 29, 50, 57,  0, 44, 6
100,100, 68, 95, 33, 72,  7, 45,  0, 15, 38,  0, 55, 25, 11, 33, 6
100,100, 47, 84, 14, 51,  0, 13, 44,  0, 79, 31, 43, 51, 10, 19, 6
 84,100, 41, 80, 20, 50, 15, 19, 55,  0,100, 20, 48, 31,  0, 15, 6
 71,100, 50, 95, 16, 66,  0, 34, 16,  5, 92,  0,100, 26, 21, 32, 6
100,100, 40, 84,  0, 45,  0,  0, 57, 17, 38, 50, 14, 52, 57, 27, 6
 98,100, 50, 84, 12, 55,  0, 21, 48,  0,100, 22, 43, 32, 14, 15, 6
100,100, 44, 83, 11, 53,  0, 20, 35,  0, 89, 16, 76, 41, 20, 35, 6
100,100, 59, 80, 22, 53,  8, 18, 39,  0, 80, 24, 47, 45,  0, 37, 6
 61,100, 26, 77, 13, 50, 11, 23, 39,  0,100, 14, 68, 37,  0, 48, 6
 43,100, 10, 76,  0, 47, 10, 18, 53,  0,100, 12, 86, 36, 33, 38, 6
100,100, 59, 78, 23, 53,  1, 23, 27,  0, 77, 10, 54, 34,  0, 36, 6
 76,100, 44, 86, 11, 55,  0, 19, 46,  0,100, 14, 59, 36, 13, 26, 6
100,100, 77, 97, 45, 71, 17, 43,  0, 12, 32,  0, 62, 24, 24, 29, 6
 60,100, 24, 75,  2, 47,  0, 18, 45,  0,100, 10, 67, 34, 11, 46, 6
100,100, 54, 83, 22, 57,  5, 26, 28,  0, 77, 11, 52, 31,  0, 22, 6
 88,100, 39, 75,  9, 48,  0, 21, 55,  0,100, 21, 76, 48,  0, 61, 6
100, 95, 84,100, 40, 77,  6, 47,  0, 12, 49,  0, 77, 27, 30, 47, 6
 98,100, 51, 87, 15, 59,  0, 29, 22,  0,100,  6, 85, 34, 10, 49, 6
100,100, 71, 89, 39, 64, 15, 35, 11,  0, 50,  1, 40, 30,  0, 27, 6
100,100, 53, 81, 19, 56,  0, 26, 20,  0, 78,  0, 96, 24, 47, 37, 6
100, 98, 67,100, 29, 76,  2, 44,  0,  8, 45,  0, 54, 32, 11, 50, 6
100,100, 56, 92, 22, 69,  0, 42,  3, 13, 47,  0, 73, 23, 33, 42, 6
100,100, 55, 86, 21, 65,  0, 40,  5, 14, 46,  0, 62, 19, 17, 32, 6
100,100, 67, 99, 37, 69, 14, 35,  8,  0, 50,  9, 36, 31,  0,  6, 6
100, 97, 82,100, 45, 75, 15, 47,  0, 13, 39,  0, 58, 24, 12, 25, 6
 75,100, 58, 75, 38, 47, 30, 18, 62,  0,100, 13, 50, 16,  0, 10, 6
 67,100, 33, 79,  6, 49,  0, 16, 47,  0,100, 12, 70, 29, 13, 25, 6
100,100, 60, 83, 24, 51,  0, 17, 45,  0, 94, 17, 57, 41,  6, 30, 6
 97, 72,100,100, 44, 81, 13, 53,  0, 23, 41,  0, 85, 22, 18, 32, 6
 33, 76,100,100, 46, 72,  3, 40,  0,  5, 81,  0, 93, 26,  6, 19, 6
100,100, 51, 80, 16, 53,  0, 23, 31,  0, 93,  9, 87, 35, 28, 27, 6
 97,100, 77, 99, 31, 68,  0, 34, 14,  0,100,  2, 94, 32, 14, 24, 6
100,100, 67, 77, 44, 53, 31, 26, 38,  0, 88,  4, 44, 15,  0,  4, 6
100, 86, 62,100, 21, 83,  0, 51,  5, 17, 43,  0, 67, 25, 29, 42, 6
100,100, 64, 77, 38, 52, 23, 26, 36,  0, 87, 13, 64, 37,  0, 46, 6
 96, 63,100,100, 45, 95, 11, 63,  0, 25, 36,  0, 48, 29, 19, 19, 6
 93,100, 41, 80, 12, 54,  0, 25, 29,  0,100,  4, 97, 29, 26, 36, 6
100, 89, 74,100, 34, 76,  6, 45,  0, 11, 41,  0, 57, 32, 12, 45, 6
100,100, 58, 78, 23, 55,  0, 30,  5,  3, 60,  0, 95, 22, 47, 32, 6
